1.1660523240133038, 73.7862640820476
5.123617729029938, 73.45431157891825
10.066978333183496, 72.38542451884177
15.015733165512902, 72.29745710551249
19.79681740537625, 71.71923733912406
25.074170637417968, 71.38562507347908
30.021127393688754, 70.9706844445674
35.29488447361324, 69.9831257477576
40.23914411579611, 69.0777252954723
41.39036231232582, 68.42232657210631
43.36779645779018, 68.01112040885484
44.518115616290586, 67.19223507769763
46.4968983187989, 67.02625882613296
48.63840690461208, 66.45135858477583
50.61314393598849, 65.54969259815076
53.57547424256046, 64.23806527016093
55.71563427132969, 63.417935117117
57.69216937876473, 62.84324234607432
60.492223321046495, 62.02228231177256
63.62087566304055, 60.95567742515509
65.75968713476581, 59.890317360424355
67.73487368515688, 59.07039467769487
68.39296952261081, 58.74259158085464
69.54463723815519, 58.168936161384245
71.52027330756091, 57.43075678255037
72.34064550930505, 56.61228639202208
74.31628157871079, 55.8741070131882
75.46705025622585, 55.136964985926596
76.62051604782884, 54.89028278203861
77.77308280140251, 54.48011397035941
78.76022655758341, 53.98840932509907
79.41472624292008, 53.00665979709404
81.5548862716893, 52.1865296440501
82.3775060685067, 51.77677577299981
83.36375078665829, 51.12158451994828
84.18277443135847, 50.05788421773319
85.0040456711319, 49.40290043499609
87.14510473793042, 48.746256889743364
87.96727501573318, 48.25475971479748
88.78450058437474, 46.864086196999985
89.9352692618898, 46.12694416973838
90.92151398004137, 45.471752916686846
103.73460397374811, 35.48288715689597
112.4368425784411, 27.95150727183453
119.49474062752854, 21.403121736664843
123.10617639126137, 18.128825233922782
